layer,zone,kind,index,radius_start_mm,radius_end_mm,c_deg,length_mm,time_min,c_speed_deg_min,linear_speed_mm_s,e0_ma,e2_mm_s,deposit_area_mm2,line_energy_j_mm,volume_energy_j_mm3,deposited_volume_mm3,contour
11,FLANGE_NARROW,RING,6,34.208341091199614,34.208341091199614,360.0,214.93734612721312,0.6005004170141784,599.5,5.965506435336309,25.0,21.209448687153987,3.900373247008474,251.44554217808613,64.46704616563068,838.3358746175825,False
11,FLANGE_NARROW,RADIAL_LINK,6,34.208341091199614,36.79167452956179,5.0,4.033943601059749,0.008340283569641367,599.5,8.061163962784399,25.0,28.660239542222858,3.900373247008474,186.0773465128585,47.707574308581094,15.733885701514472,False
11,FLANGE_NARROW,RING,7,36.79167452956179,36.79167452956179,360.0,231.16890883067606,0.6005004170141784,599.5,6.416007446481032,25.0,22.811136353231635,3.900373247008474,233.7902523512033,59.940481986055254,901.6450275433099,False
11,FLANGE_NARROW,RADIAL_LINK,7,36.79167452956179,39.37500796792397,5.0,4.2095343493796005,0.008340283569641367,599.5,8.412052808176902,25.0,29.90777133888036,3.900373247008474,178.31557102707808,45.71756591855494,16.418755158683418,False
11,FLANGE_NARROW,RING,8,39.37500796792397,39.37500796792397,360.0,247.40047153413903,0.6005004170141784,599.5,6.866508457625757,25.0,24.41282401930929,3.900373247008474,218.4516351005351,56.007879571034415,964.9541804690374,False
11,FLANGE_NARROW,RADIAL_LINK,8,39.37500796792397,41.958341406286145,5.0,4.389682956730791,0.008340283569641367,599.5,8.772049775200365,25.0,31.187685673460198,3.900373247008474,170.99766171421868,43.841358476492275,17.121401967281834,False
11,FLANGE_NARROW,RING,9,41.958341406286145,41.958341406286145,360.0,263.63203423760194,0.6005004170141784,599.5,7.31700946877048,25.0,26.014511685386932,3.900373247008474,205.0017847321515,52.5595300114892,1028.2633333947647,False
11,FLANGE_NARROW,RADIAL_LINK,9,41.958341406286145,44.54167484464833,5.0,4.573850771374138,0.008340283569641367,599.5,9.14007845812932,25.0,32.496155549503925,3.900373247008474,164.11237681071304,42.076069754756084,17.839725184476762,False
11,FLANGE_NARROW,RING,10,44.54167484464833,44.54167484464833,360.0,279.86359694106494,0.6005004170141784,599.5,7.767510479915205,25.0,27.616199351464587,3.900373247008474,193.11206645663577,49.51117604058784,1091.5724863204923,False
11,FLANGE_NARROW,RADIAL_LINK,10,44.54167484464833,47.1250082830105,5.0,4.761571329055562,0.008340283569641367,599.5,9.515206705896032,25.0,33.82986684599698,3.900373247008474,157.642397728526,40.4172595146978,18.5719054255709,False
11,FLANGE_NARROW,RING,11,47.1250082830105,47.1250082830105,360.0,296.0951596445279,0.6005004170141784,599.5,8.21801149105993,25.0,29.217887017542235,3.900373247008474,182.5259068610204,46.79703589932449,1154.8816392462197,False
11,FLANGE_NARROW,RADIAL_LINK,11,47.1250082830105,49.70834172137268,5.0,4.952440535860089,0.008340283569641367,599.5,9.896627004160411,25.0,35.18594856880904,3.900373247008474,151.5667913289467,38.859560798494364,19.316366573469004,False
